367,26603357495645
364,8204826903862
362,4940577660653
360,28226427243226
358,1802630461258
356,1830178943025
354,2854139140163
352,482349967034
350,76880902629097
349,1399100396256
347,5909446794899
346,1174019653434
344,71498332698445
343,37961026534623
342,1074263869903
340,8947952517592
339,7382951836578
338,63471195195416
337,58103002892034
336,5744229675037
335,61224331119126
334,69201234412986
333,81140990756194
332,96826444463125
332,16054338611593
331,3863439517407
330,64388441294733
329,9314958414376
329,24761435186815
328,5907738354668
327,9595991731227
327,35279991082274
326,76916437660407
326,207554215927
325,666899321228
325,14619313104254
324,6444882743206
324,1608925361742
323,6945651222043
323,2447131996506
322,81058869477556
322,391485327158
321,98673586281694
321,5957095693217
321,21780985725337
320,8524720935328
320,4991615732211
320,15737163744075
319,8266219260215
319,50645675438795
319,19644360503446
318,8961717247151
318,60525081919945
318,32330983808697
318,04999584280876
317,7849729514769
317,52792135478376
317,2785363975959
317,036527721348
316,8016184627147
316,57354450441693
316,3520537743457
316,1369055894903
315,927870041438
315,7247274204695
315,52726767550496
315,335289907374
315,1486018930749
314,96701963887114
314,7903669602408
314,61847508684133
314,45118229079065
314,28833353670456
314,12978015202646
313,9753795163186
313,8249947682598
313,67849452920416
313,5357526422236
313,3966479256516
313,2610639401921
313,12888876875786
313,0000148082212
312,8743385723543
312,75176050526244
312,6321848046722
312,5155192544769
312,4016750659835
312,29056672734447
312,18211186068476
312,07623108648266
311,97284789476964
311,87188852276824
311,773281838589
311,67695923064946
311,5828545024864
311,4909037726638
311,4010453794935
311,3132197902991
311,2273695149787
311,1434390236327
311,0613746680354
310,98112460674616
310,902638733668
310,8258686098689
310,7507673985009
310,6772898026463
310,60539200595264
310,53503161590135
310,4661676095862
310,3987602818678
310,3327711957901
310,2681631351424
310,20490005906305
310,14294705858396
310,0822703150226
310,0228370601289
309,96461553790647
309,9075749680248
309,8516855107487
309,79691823331353
309,74324507767847
309,6906388295913
309,6390730889076
309,5885222411045
309,5389614299361
309,490366531174
309,44271412739255
309,3959814837425
309,35014652467726
309,30518781158054
309,2610845212676
309,2178164253098
309,17536387015286
309,1337077579963
309,09282952839425
309,0527111405547
309,013335056301
308,9746842236722
308,93674206113377
308,8994924423682
308,86291968163385
308,8270085196523
308,79174411001713
308,7571120060932
308,7230981483896
308,6896888523875
308,65687079680396
308,6246310122761
308,59295687044204
308,56183607341234
308,53125664361164
308,50120691397234
308,47167551847525
308,4426513830146
308,414123716582
308,3860820027511
308,35851599145775
308,33141569105726
308,30477136065457
308,27857350269136
308,25281285578643
308,2274803878136
308,2025672892129
308,1780649665235
308,15396503613323
308,1302593182315
308,1069398309636
308,0839987847771
308,0614285769502
308,03922178630125
308,0173711680677
307,9958696489512
307,9747103223217
307,9538864435746
307,93339142563786
307,9132188346204
307,8933623855989
307,87381593853644
307,8545734943329
307,8356291909933
307,8169772999215
307,79861222232586
307,78052848573554
307,76272074062814
307,74518375715655
307,72791242197894
307,71090173518365
307,69414680731035
307,67764285645666
307,66138520547827
307,6453692792673
307,6295906021159
307,6140447951585
307,5987275738873
307,5836347457439
307,56876220778247
307,55410594439905
307,53966202513016
307,52542660251214
307,5113959100098
307,4975662599943
307,48393404179154
307,470495719776
307,4572478315268
307,4441869860331
307,43130986195104
307,4186132059097
307,40609383086644
307,3937486145072
307,38157449769227
307,36956848294494
307,3577276329835
307,34604906929206
307,33452997073294
307,32316757219604
307,31195916328596
307,30090208704365
307,2899937387052
307,2792315644926
307,2686130604368
307,25813577123483
307,24779728913546
307,2375952528557
307,22752734652477
307,21759129865893
307,20778488116065
307,19810590834504
307,18855223599286
307,1791217604278
307,1698124176158
307,1606221822912
307,15154906710296
307,1425911217847
307,13374643234386
307,1250131202735
307,11638934178393
307,10787328705266
307,09946317949493
307,09115727505156
307,0829538614948
307,07485125775196
307,06684781324606
307,0589419072521
307,0511319482693
307,0434163734098
307,0357936478024
307,0282622640075
307,020820741453
307,0134676258763
307,0062014887858
306,9990209269323
306,9919245617938
306,98491103907145
306,97797902820184
306,97112722187376
306,9643543355637
306,95765910707723
306,95104029610303
306,9444966837773
306,9380270722585
306,9316302843117
306,9253051629023
306,91905057079873
306,91286539018597
306,9067485222861
306,9006988869883
306,8947154224874
306,88879708493045
306,88294284806915
306,877151702926
306,87142265746036
306,86575473624714
306,860146980161
306,85459844606703
306,8491082065194
306,84367534946654
306,83829897795965
306,83297820987445
306,82771217762956
306,82250002792085
306,8173409214531
306,8122340326836
306,807178549567
306,8021736733084
306,7972186181201
306,79231261098323
306,787454891417
306,7826447112492
306,7778813343936
306,77316403663315
306,768492105403
306,76386483958515
306,75928154929966
306,75474155570686
306,75024419080796
306,74578879725516
306,74137472816017
306,73700134691074
306,73266802699004
306,72837415179737
306,7241191144752
306,7199023177389
306,7157231737087
306,71158110374694
306,707475538296
306,70340591672385
306,6993716871656
306,69537230637525
306,69140723957713
306,6874759603185
306,6835779503303
306,6797126993831
306,6758797051544
306,67207847308964
306,66830851627384
306,66456935530044
306,66086051814545
306,65718154004065
306,65353196335406
306,64991133746844
306,64631921866516
306,6427551700066
306,6392187612235
306,6357095686063
306,63222717489225
306,62877116916104
306,6253411467284
306,6219367090439
306,6185574635883
306,6152030237758
306,61187300885524
306,6085670438143
306,6052847592864
306,60202579145715
306,5987897819744
306,59557637785906
306,59238523141676
306,58921600015384
306,58606834669047
306,5829419386804
306,5798364487269
306,57675155430513
306,5736869376821
306,5706422858404
306,5676172904012
306,5646116475515
306,56162505796874
306,55865722675185
306,5557078633476
306,55277668148267
306,5498633990955
306,5469677382692
306,54408942516454
306,54122818995705
306,53838376677186
306,53555589362213
306,5327443123462
306,5299487685496
306,52716901154344
306,5244047942859
306,52165587332604
306,5189220087477
306,5162029641129
306,513498506407
306,5108084059859
306,50813243652397
306,50547037495966
306,5028220014474
306,50018709930566
306,49756545496854
306,494956857936
306,492361100728
306,489777978836
306,48720729067793
306,48464883755196
306,48210242359204
306,479567855725
306,47704494362563
306,47453349967583
306,4720333389215
306,4695442790332
306,4670661402629
306,4645987454077
306,4621419197676
306,4596954911086
306,4572592896247
306,45483314789993
306,45241690087323
306,45001038580017
306,4476134422189
306,44522591191514
306,442847638888
306,44047846931386
306,4381182515178
306,4357668359351
306,4334240750836
306,43108982353016
306,4287639378585
306,4264462766403
306,4241367004041
306,42183507160576
306,4195412545978
306,41725511560315
306,4149765226843
306,41270534571737
306,41044145636255
306,4081847280387
306,4059350358965
306,40369225679103
306,4014562692573
306,399226953484
306,3970041912888
306,3947878660937
306,39257786290045
306,39037406826753
306,38817637028563
306,3859846585553
306,38379882416314
306,38161875966057
306,3794443590408
306,37727551771815
306,37511213250514
306,37295410159265
306,37080132452854
306,3686537021977
306,3665111368012
306,36437353183675
306,3622407920798
306,3601128235638
306,3579895335603
306,35587083056276
306,3537566242656
306,3516468255474
306,3495413464539
306,347440100178
306,34534300104457
306,3432499644938
306,34116090706203
306,3390757463675
306,3369944010934
306,33491679097193
306,33284283676807
306,3307724602643
306,32870558424594
306,32664213248535
306,32458202972674
306,3225252016734
306,32047157497095
306,3184210771953
306,31637363683615
306,3143291832868
306,31228764682635
306,31024895861094
306,30821305065604
306,3061798558274
306,3041493078258
306,3021213411754
306,3000958912114
306,2980728940673
306,29605228666406
306,294034006697
306,2920179926251
306,2900041836583
306,2879925197481
306,28598294157416
306,28397539053543
306,28196980873815
306,2799661389843
306,2779643247644
306,2759643102434
306,2739660402521
306,2719694602777
306,26997451645343
306,26798115554806
306,26598932495756
306,2639989726946
306,2620100473806
306,26002249823347
306,2580362750635
306,2560513282594
306,2540676087829
306,2520850681591
306,250103658467
306,24812333233297
306,24614404292043
306,24416574392376
306,24218838955824
306,2402119345538
306,23823633414617
306,2362615440693
306,2342875205499
306,232314220295
306,2303416004901
306,22836961878903
306,22639823330707
306,22442740261425
306,22245708572854
306,2204872421085
306,2185178316472
306,21654881466526
306,2145801519045
306,2126118045203
306,2106437340784
306,2086759025434
306,2067082722793
306,20474080603714
306,20277346695286
306,20080621854027
306,1988390246847
306,1968718496389
306,19490465801505
306,1929374147812
306,19097008525534
306,18900263509903
306,1870350303127
306,18506723723146
306,18309922251757
306,18113095315795
306,1791623964572
306,1771935200337
306,1752242918137
306,173254680029
306,17128465320803
306,1693141801757
306,1673432300455
306,16537177221613
306,16339977636784
306,16142721245694
306,1594540507114
306,1574802616269
306,1555058159636
306,1535306847395
306,1515548392295
306,14957825095894
306,1476008917002
306,1456227334692
306,1436437485222
306,14166390934923
306,13968318867467
306,137701559449
306,1357189948486
306,13373546827006
306,1317509533284
306,1297654238507
306,1277788538774
306,1257912176531
306,1238024896284
306,1218126444536
306,11982165697503
306,1178295022354
306,11583615546664
306,11384159208916
306,1118457877075
306,10984871810837
306,1078503592564
306,10585068729375
306,10384967853344
306,1018473094601
306,0998435567238
306,09783839714135
306,095831807689
306,0938237655042
306,09181424787863
306,08980323225893
306,0877906962431
306,0857766175769
306,08376097415334
306,0817437440077
306,079724905317
306,0777044363986
306,07568231570355
306,0736585218193
306,0716330334639
306,0696058294855
306,0675768888595
306,06554619068635
306,06351371418884
306,0614794387117
306,0594433437178
306,05740540878656
306,0553656136121
306,0533239380007
306,0512803618701
306,0492348652456
306,0471874282598
306,04513803114963
306,0430866542555
306,0410332780183
306,0389778829779
306,0369204497727
306,03486095913485
306,0327993918924
306,0307357289639
